USA,Database,Name,Accession,Type,Length,GC,CAI,Organism,Description
fasta::barcode01.ffn:bc01_01482,-,bc01_01482,-,N,2457,61.13,0.698,,Outer membrane protein assembly factor BamA
fasta::barcode01.ffn:bc01_01483,-,bc01_01483,-,N,1347,67.93,0.76,,metalloprotease protease 
fasta::barcode01.ffn:bc01_01484,-,bc01_01484,-,N,1191,68.35,0.642,,1-deoxy-D-xylulose 5-phosphate reductoisomerase
fasta::barcode01.ffn:bc01_01485,-,bc01_01485,-,N,828,68.96,0.742,,Phosphatidate cytidylyltransferase
fasta::barcode01.ffn:bc01_01486,-,bc01_01486,-,N,762,68.37,0.71,,undecaprenyl diphosphate synthase 
fasta::barcode01.ffn:bc01_01487,-,bc01_01487,-,N,558,62.01,0.779,,Ribosome-recycling factor
fasta::barcode01.ffn:bc01_01488,-,bc01_01488,-,N,723,64.59,0.767,,Uridylate kinase
fasta::barcode01.ffn:bc01_01489,-,bc01_01489,-,N,1524,66.99,0.759,,HDOD domain protein
fasta::barcode01.ffn:bc01_01490,-,bc01_01490,-,N,879,64.05,0.755,,Elongation factor Ts
fasta::barcode01.ffn:bc01_01491,-,bc01_01491,-,N,828,63.77,0.784,,30S ribosomal protein S2
fasta::barcode01.ffn:bc01_01492,-,bc01_01492,-,N,663,66.82,0.632,,Csu pilus chaperone protein CsuC 
fasta::barcode01.ffn:bc01_01493,-,bc01_01493,-,N,339,69.91,0.63,,hypothetical protein
fasta::barcode01.ffn:bc01_01494,-,bc01_01494,-,N,1035,67.25,0.686,,Spore Coat Protein U domain protein
fasta::barcode01.ffn:bc01_01495,-,bc01_01495,-,N,2349,68.71,0.737,,Csu pilus usher protein CsuD 
fasta::barcode01.ffn:bc01_01496,-,bc01_01496,-,N,744,67.34,0.655,,Csu pilus chaperone protein CsuC 
fasta::barcode01.ffn:bc01_01497,-,bc01_01497,-,N,591,61.25,0.64,,Spore Coat Protein U domain protein
fasta::barcode01.ffn:bc01_01498,-,bc01_01498,-,N,777,63.19,0.8,,Methionine aminopeptidase
fasta::barcode01.ffn:bc01_01499,-,bc01_01499,-,N,2610,67.66,0.689,,Bifunctional uridylyltransferase/uridylyl-removing enzyme
fasta::barcode01.ffn:bc01_01500,-,bc01_01500,-,N,1173,66.24,0.723,,2345-tetrahydropyridine-2
fasta::barcode01.ffn:bc01_01501,-,bc01_01501,-,N,474,68.78,0.591,,hypothetical protein
fasta::barcode01.ffn:bc01_01502,-,bc01_01502,-,N,357,60.22,0.625,,putative protein
fasta::barcode01.ffn:bc01_01503,-,bc01_01503,-,N,1131,68.35,0.699,,Succinyl-diaminopimelate desuccinylase
fasta::barcode01.ffn:bc01_01504,-,bc01_01504,-,N,873,67.7,0.612,,Sel1 repeat protein
fasta::barcode01.ffn:bc01_01505,-,bc01_01505,-,N,1695,64.6,0.743,,Asparagine synthetase B [glutamine-hydrolyzing]
fasta::barcode01.ffn:bc01_01506,-,bc01_01506,-,N,1050,63.33,0.737,,Right handed beta helix region
fasta::barcode01.ffn:bc01_01507,-,bc01_01507,-,N,2142,65.27,0.721,,Fe(III -pyochelin receptor precursor 
fasta::barcode01.ffn:bc01_01508,-,bc01_01508,-,N,2409,68.33,0.643,,Penicillin acylase 2 proenzyme
fasta::barcode01.ffn:bc01_01509,-,bc01_01509,-,N,486,61.32,0.738,,Bacterioferritin
fasta::barcode01.ffn:bc01_01510,-,bc01_01510,-,N,798,60.78,0.549,,Thiopurine S-methyltransferase
fasta::barcode01.ffn:bc01_01511,-,bc01_01511,-,N,2244,65.82,0.791,,DNA topoisomerase 4 subunit A
fasta::barcode01.ffn:bc01_01512,-,bc01_01512,-,N,864,73.26,0.715,,Helix-turn-helix domain protein
fasta::barcode01.ffn:bc01_01513,-,bc01_01513,-,N,444,67.79,0.677,,MarR family protein
fasta::barcode01.ffn:bc01_01514,-,bc01_01514,-,N,1515,71.35,0.712,,outer membrane protein 
fasta::barcode01.ffn:bc01_01515,-,bc01_01515,-,N,1194,66.67,0.732,,Multidrug export protein EmrA
fasta::barcode01.ffn:bc01_01516,-,bc01_01516,-,N,1581,65.28,0.751,,fatty acid efflux system protein FarB 
fasta::barcode01.ffn:bc01_01517,-,bc01_01517,-,N,903,62.46,0.546,,hypothetical protein
fasta::barcode01.ffn:bc01_01518,-,bc01_01518,-,N,459,62.96,0.556,,hypothetical protein
fasta::barcode01.ffn:bc01_01519,-,bc01_01519,-,N,87,62.07,0.324,,tRNA-Leu(cag)
fasta::barcode01.ffn:bc01_01520,-,bc01_01520,-,N,2259,67.42,0.743,,Thermostable beta-glucosidase B
fasta::barcode01.ffn:bc01_01521,-,bc01_01521,-,N,1770,68.31,0.73,,Zinc carboxypeptidase
fasta::barcode01.ffn:bc01_01522,-,bc01_01522,-,N,1638,64.84,0.713,,Di-/tripeptide transporter
fasta::barcode01.ffn:bc01_01523,-,bc01_01523,-,N,609,60.76,0.802,,Rhomboid family protein
fasta::barcode01.ffn:bc01_01524,-,bc01_01524,-,N,201,62.69,0.793,,hypothetical protein
fasta::barcode01.ffn:bc01_01525,-,bc01_01525,-,N,285,66.32,0.641,,GCN5-related N-acetyl-transferase
fasta::barcode01.ffn:bc01_01526,-,bc01_01526,-,N,837,66.67,0.647,,hypothetical protein
fasta::barcode01.ffn:bc01_01527,-,bc01_01527,-,N,420,63.1,0.633,,regulatory protein SfaX 
fasta::barcode01.ffn:bc01_01528,-,bc01_01528,-,N,2151,63.46,0.809,,Dipeptidyl carboxypeptidase
fasta::barcode01.ffn:bc01_01529,-,bc01_01529,-,N,486,63.99,0.685,,Hydroperoxy fatty acid reductase gpx1
fasta::barcode01.ffn:bc01_01530,-,bc01_01530,-,N,780,64.36,0.791,,Ferredoxin--NADP reductase
fasta::barcode01.ffn:bc01_01531,-,bc01_01531,-,N,1878,65.39,0.743,,Vitamin B12 import ATP-binding protein BtuD
fasta::barcode01.ffn:bc01_01532,-,bc01_01532,-,N,1554,65.25,0.799,,Fumarate hydratase class I aerobic
fasta::barcode01.ffn:bc01_01533,-,bc01_01533,-,N,426,65.26,0.644,,hypothetical protein
fasta::barcode01.ffn:bc01_01534,-,bc01_01534,-,N,636,69.18,0.743,,Glutathione S-transferase GST-4.5
fasta::barcode01.ffn:bc01_01535,-,bc01_01535,-,N,714,66.25,0.71,,Carbonic anhydrase
fasta::barcode01.ffn:bc01_01536,-,bc01_01536,-,N,1131,62.78,0.754,,Putative phospholipase A1
fasta::barcode01.ffn:bc01_01537,-,bc01_01537,-,N,486,66.67,0.717,,hypothetical protein
fasta::barcode01.ffn:bc01_01538,-,bc01_01538,-,N,96,55.21,0.428,,hypothetical protein
fasta::barcode01.ffn:bc01_01539,-,bc01_01539,-,N,216,56.48,0.792,,Major cold shock protein CspA
fasta::barcode01.ffn:bc01_01540,-,bc01_01540,-,N,483,68.12,0.75,,Glycine zipper 2TM domain protein
fasta::barcode01.ffn:bc01_01541,-,bc01_01541,-,N,429,67.37,0.551,,hypothetical protein
fasta::barcode01.ffn:bc01_01542,-,bc01_01542,-,N,831,66.43,0.671,,tRNA threonylcarbamoyladenosine dehydratase
fasta::barcode01.ffn:bc01_01543,-,bc01_01543,-,N,768,67.58,0.702,,putative metal-dependent hydrolase YjjV
fasta::barcode01.ffn:bc01_01544,-,bc01_01544,-,N,216,62.5,0.635,,hypothetical protein
fasta::barcode01.ffn:bc01_01545,-,bc01_01545,-,N,777,66.41,0.722,,hypothetical protein
fasta::barcode01.ffn:bc01_01546,-,bc01_01546,-,N,1164,68.3,0.686,,colibactin biosynthesis dehydrogenase ClbF 
fasta::barcode01.ffn:bc01_01547,-,bc01_01547,-,N,2634,69.51,0.727,,hypothetical protein
fasta::barcode01.ffn:bc01_01548,-,bc01_01548,-,N,636,68.24,0.806,,Disulfide-bond oxidoreductase YfcG
fasta::barcode01.ffn:bc01_01549,-,bc01_01549,-,N,1944,69.96,0.743,,asparagine synthase (glutamine-hydrolyzing 
fasta::barcode01.ffn:bc01_01550,-,bc01_01550,-,N,555,65.95,0.764,,2-hydroxy-14-benzoquinone reductase
fasta::barcode01.ffn:bc01_01551,-,bc01_01551,-,N,1431,63.24,0.769,,Replicative DNA helicase
fasta::barcode01.ffn:bc01_01552,-,bc01_01552,-,N,1419,67.02,0.685,,Deoxyribodipyrimidine photo-lyase
fasta::barcode01.ffn:bc01_01553,-,bc01_01553,-,N,726,67.22,0.761,,Peptidoglycan-associated lipoprotein
fasta::barcode01.ffn:bc01_01554,-,bc01_01554,-,N,1035,63.96,0.695,,transcriptional regulator PtxR 
fasta::barcode01.ffn:bc01_01555,-,bc01_01555,-,N,228,65.79,0.458,,hypothetical protein
fasta::barcode01.ffn:bc01_01556,-,bc01_01556,-,N,774,72.48,0.641,,hypothetical protein
fasta::barcode01.ffn:bc01_01557,-,bc01_01557,-,N,1191,66.75,0.724,,membrane-fusion protein 
fasta::barcode01.ffn:bc01_01558,-,bc01_01558,-,N,3162,63.57,0.748,,cation/multidrug efflux pump 
fasta::barcode01.ffn:bc01_01559,-,bc01_01559,-,N,732,64.48,0.754,,flagellar-related 3-oxoacyl-ACP reductase 
fasta::barcode01.ffn:bc01_01560,-,bc01_01560,-,N,1425,67.65,0.695,,multidrug efflux pump channel protein MtrE 
fasta::barcode01.ffn:bc01_01561,-,bc01_01561,-,N,1095,66.76,0.638,,Diguanylate cyclase GGDEF domain
fasta::barcode01.ffn:bc01_01562,-,bc01_01562,-,N,234,66.24,0.738,,hypothetical protein
fasta::barcode01.ffn:bc01_01563,-,bc01_01563,-,N,1698,67.02,0.687,,Diguanylate cyclase GGDEF domain
fasta::barcode01.ffn:bc01_01564,-,bc01_01564,-,N,243,67.49,0.652,,hypothetical protein
fasta::barcode01.ffn:bc01_01565,-,bc01_01565,-,N,171,64.33,0.635,,hypothetical protein
fasta::barcode01.ffn:bc01_01566,-,bc01_01566,-,N,759,61,0.612,,IS3 family transposase IS1404
fasta::barcode01.ffn:bc01_01567,-,bc01_01567,-,N,264,58.71,0.657,,IS3 family transposase IS1404
fasta::barcode01.ffn:bc01_01568,-,bc01_01568,-,N,114,60.53,0.453,,hypothetical protein
fasta::barcode01.ffn:bc01_01569,-,bc01_01569,-,N,397,57.43,0.343,,transfer-messenger RNA SsrA
fasta::barcode01.ffn:bc01_01570,-,bc01_01570,-,N,2460,67.2,0.683,,Subtilase family protein
fasta::barcode01.ffn:bc01_01571,-,bc01_01571,-,N,504,63.89,0.748,,SsrA-binding protein
fasta::barcode01.ffn:bc01_01572,-,bc01_01572,-,N,432,64.35,0.681,,Ribosome association toxin RatA
fasta::barcode01.ffn:bc01_01573,-,bc01_01573,-,N,297,70.03,0.614,,hypothetical protein
fasta::barcode01.ffn:bc01_01574,-,bc01_01574,-,N,396,61.87,0.681,,Outer membrane protein assembly factor BamE
fasta::barcode01.ffn:bc01_01575,-,bc01_01575,-,N,411,60.83,0.782,,Ferric uptake regulation protein
fasta::barcode01.ffn:bc01_01576,-,bc01_01576,-,N,1665,70.33,0.775,,DNA repair protein RecN 
fasta::barcode01.ffn:bc01_01577,-,bc01_01577,-,N,1053,69.33,0.76,,Heat-inducible transcription repressor HrcA
fasta::barcode01.ffn:bc01_01578,-,bc01_01578,-,N,519,67.05,0.812,,Protein GrpE
fasta::barcode01.ffn:bc01_01579,-,bc01_01579,-,N,1929,63.4,0.832,,Chaperone protein DnaK
fasta::barcode01.ffn:bc01_01580,-,bc01_01580,-,N,1131,65.78,0.706,,Chaperone protein DnaJ
fasta::barcode01.ffn:bc01_01581,-,bc01_01581,-,N,909,69.2,0.672,,Pyridoxine/pyridoxal/pyridoxamine kinase
fasta::barcode01.ffn:bc01_01582,-,bc01_01582,-,N,1128,66.84,0.651,,Prephenate dehydrogenase
fasta::barcode01.ffn:bc01_01583,-,bc01_01583,-,N,198,65.15,0.573,,hypothetical protein
fasta::barcode01.ffn:bc01_01584,-,bc01_01584,-,N,1404,66.95,0.692,,Outer membrane efflux protein
fasta::barcode01.ffn:bc01_01585,-,bc01_01585,-,N,1086,69.61,0.753,,HlyD family secretion protein
fasta::barcode01.ffn:bc01_01586,-,bc01_01586,-,N,1692,65.37,0.721,,Hemolysin B 
fasta::barcode01.ffn:bc01_01587,-,bc01_01587,-,N,900,68.67,0.671,,Hydrogen peroxide-inducible genes activator
fasta::barcode01.ffn:bc01_01588,-,bc01_01588,-,N,1767,68.82,0.724,,RTX toxin transporter ATPase protein 
fasta::barcode01.ffn:bc01_01589,-,bc01_01589,-,N,594,68.86,0.684,,IMPACT family member YigZ
fasta::barcode01.ffn:bc01_01590,-,bc01_01590,-,N,594,62.96,0.759,,Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
fasta::barcode01.ffn:bc01_01591,-,bc01_01591,-,N,1437,65.14,0.811,,Dihydrolipoyl dehydrogenase
fasta::barcode01.ffn:bc01_01592,-,bc01_01592,-,N,1215,64.28,0.749,,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
fasta::barcode01.ffn:bc01_01593,-,bc01_01593,-,N,2829,64.44,0.779,,2-oxoglutarate dehydrogenase E1 component
fasta::barcode01.ffn:bc01_01594,-,bc01_01594,-,N,912,71.38,0.641,,hypothetical protein
fasta::barcode01.ffn:bc01_01595,-,bc01_01595,-,N,1548,67.57,0.779,,Cupin superfamily protein
fasta::barcode01.ffn:bc01_01596,-,bc01_01596,-,N,624,66.83,0.575,,hypothetical protein
fasta::barcode01.ffn:bc01_01597,-,bc01_01597,-,N,501,61.88,0.62,,hypothetical protein
fasta::barcode01.ffn:bc01_01598,-,bc01_01598,-,N,1368,64.84,0.731,,Adenylosuccinate lyase
fasta::barcode01.ffn:bc01_01599,-,bc01_01599,-,N,1104,67.3,0.732,,Hemolysin A 
fasta::barcode01.ffn:bc01_01600,-,bc01_01600,-,N,1404,64.46,0.682,,Fumarate hydratase class II
fasta::barcode01.ffn:bc01_01601,-,bc01_01601,-,N,423,64.54,0.679,,hypothetical protein
fasta::barcode01.ffn:bc01_01602,-,bc01_01602,-,N,534,66.85,0.683,,hypothetical protein
fasta::barcode01.ffn:bc01_01603,-,bc01_01603,-,N,825,66.42,0.682,,hypothetical protein
fasta::barcode01.ffn:bc01_01604,-,bc01_01604,-,N,987,66.46,0.718,,hypothetical protein
fasta::barcode01.ffn:bc01_01605,-,bc01_01605,-,N,876,63.93,0.744,,Vitamin B12 import ATP-binding protein BtuD
fasta::barcode01.ffn:bc01_01606,-,bc01_01606,-,N,363,60.06,0.594,,Bacterial regulatory proteins gntR family
fasta::barcode01.ffn:bc01_01607,-,bc01_01607,-,N,249,64.66,0.512,,hypothetical protein
fasta::barcode01.ffn:bc01_01608,-,bc01_01608,-,N,558,62.19,0.64,,Hydroperoxy fatty acid reductase gpx1
fasta::barcode01.ffn:bc01_01609,-,bc01_01609,-,N,963,63.14,0.652,,Domain amino terminal to FKBP-type peptidyl-prolyl isomerase
fasta::barcode01.ffn:bc01_01610,-,bc01_01610,-,N,1347,62.73,0.682,,UDP-glucose dehydrogenase 
fasta::barcode01.ffn:bc01_01611,-,bc01_01611,-,N,237,63.29,0.65,,Protein SlyX 
fasta::barcode01.ffn:bc01_01612,-,bc01_01612,-,N,678,66.67,0.61,,hypothetical protein
fasta::barcode01.ffn:bc01_01613,-,bc01_01613,-,N,837,65.35,0.557,,Putative MetA-pathway of phenol degradation
fasta::barcode01.ffn:bc01_01614,-,bc01_01614,-,N,1110,68.47,0.625,,sugar-binding transcriptional regulator LacI family 
fasta::barcode01.ffn:bc01_01615,-,bc01_01615,-,N,1311,63.92,0.705,,glucose/galactose transporter 
fasta::barcode01.ffn:bc01_01616,-,bc01_01616,-,N,987,67.17,0.668,,Fructokinase
fasta::barcode01.ffn:bc01_01617,-,bc01_01617,-,N,1206,62.69,0.72,,mannose-6-phosphate isomerase 
fasta::barcode01.ffn:bc01_01618,-,bc01_01618,-,N,2757,62.39,0.701,,Methionine synthase
fasta::barcode01.ffn:bc01_01619,-,bc01_01619,-,N,1140,64.82,0.689,,Methionine synthase
fasta::barcode01.ffn:bc01_01620,-,bc01_01620,-,N,996,67.27,0.705,,2-methoxy-6-polyprenyl-14-benzoquinol methylase mitochondrial
fasta::barcode01.ffn:bc01_01621,-,bc01_01621,-,N,1149,64.32,0.776,,colibactin biosynthesis dehydrogenase ClbF 
fasta::barcode01.ffn:bc01_01622,-,bc01_01622,-,N,1524,67.72,0.685,,CE3: acetyl xylan esterase .
fasta::barcode01.ffn:bc01_01623,-,bc01_01623,-,N,87,60.92,0.333,,tRNA-Leu(cag)
fasta::barcode01.ffn:bc01_01624,-,bc01_01624,-,N,2526,64.73,0.738,,Ribonuclease R
fasta::barcode01.ffn:bc01_01625,-,bc01_01625,-,N,474,64.35,0.58,,Glutathione-dependent formaldehyde-activating enzyme
fasta::barcode01.ffn:bc01_01626,-,bc01_01626,-,N,750,69.2,0.756,,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
fasta::barcode01.ffn:bc01_01627,-,bc01_01627,-,N,2913,68.07,0.684,,Virginiamycin B lyase
fasta::barcode01.ffn:bc01_01628,-,bc01_01628,-,N,645,65.89,0.765,,Ribonuclease T
fasta::barcode01.ffn:bc01_01629,-,bc01_01629,-,N,417,67.63,0.702,,Nickel/cobalt transporter regulator
fasta::barcode01.ffn:bc01_01630,-,bc01_01630,-,N,711,63.99,0.726,,Phosphate-specific transport system accessory protein PhoU
fasta::barcode01.ffn:bc01_01631,-,bc01_01631,-,N,831,61.37,0.751,,ferrienterobactin ABC transporter ATPase 
fasta::barcode01.ffn:bc01_01632,-,bc01_01632,-,N,864,63.89,0.742,,Phosphate transport system permease protein PstA
fasta::barcode01.ffn:bc01_01633,-,bc01_01633,-,N,975,63.38,0.685,,Phosphate transport system permease protein PstC
fasta::barcode01.ffn:bc01_01634,-,bc01_01634,-,N,1092,66.21,0.825,,Phosphate-binding protein PstS
fasta::barcode01.ffn:bc01_01635,-,bc01_01635,-,N,1020,63.63,0.784,,Phosphate-binding protein PstS
fasta::barcode01.ffn:bc01_01636,-,bc01_01636,-,N,1251,63.79,0.784,,Porin P
fasta::barcode01.ffn:bc01_01637,-,bc01_01637,-,N,342,61.7,0.554,,hypothetical protein
fasta::barcode01.ffn:bc01_01638,-,bc01_01638,-,N,681,63.73,0.65,,Carbonic anhydrase 1
fasta::barcode01.ffn:bc01_01639,-,bc01_01639,-,N,1560,64.68,0.656,,Sulfate permease family protein
fasta::barcode01.ffn:bc01_01640,-,bc01_01640,-,N,684,64.04,0.685,,Endonuclease III
fasta::barcode01.ffn:bc01_01641,-,bc01_01641,-,N,369,68.29,0.505,,hypothetical protein
fasta::barcode01.ffn:bc01_01642,-,bc01_01642,-,N,783,66.16,0.665,,Short-chain-enoyl-CoA hydratase
fasta::barcode01.ffn:bc01_01643,-,bc01_01643,-,N,699,64.23,0.749,,macrophage infectivity potentiator Mip 
fasta::barcode01.ffn:bc01_01644,-,bc01_01644,-,N,798,67.17,0.63,,putative Nudix hydrolase NudL
fasta::barcode01.ffn:bc01_01645,-,bc01_01645,-,N,888,72.3,0.653,,3-mercaptopyruvate sulfurtransferase
fasta::barcode01.ffn:bc01_01646,-,bc01_01646,-,N,750,68.67,0.67,,hypothetical protein
fasta::barcode01.ffn:bc01_01647,-,bc01_01647,-,N,576,65.97,0.748,,N-acetylmuramoyl-L-alanine amidase
fasta::barcode01.ffn:bc01_01648,-,bc01_01648,-,N,492,68.09,0.67,,hypothetical protein
fasta::barcode01.ffn:bc01_01649,-,bc01_01649,-,N,528,70.45,0.716,,hypothetical protein
fasta::barcode01.ffn:bc01_01650,-,bc01_01650,-,N,552,68.12,0.629,,Acetyltransferase (GNAT) family protein
fasta::barcode01.ffn:bc01_01651,-,bc01_01651,-,N,960,63.54,0.614,,hypothetical protein
fasta::barcode01.ffn:bc01_01652,-,bc01_01652,-,N,1614,71.62,0.671,,Nucleotide-binding protein ExpZ
fasta::barcode01.ffn:bc01_01653,-,bc01_01653,-,N,2136,67.13,0.732,,Ribosomal RNA large subunit methyltransferase K/L
fasta::barcode01.ffn:bc01_01654,-,bc01_01654,-,N,777,66.41,0.737,,NAD kinase
fasta::barcode01.ffn:bc01_01655,-,bc01_01655,-,N,966,66.87,0.715,,5'-nucleotidase
fasta::barcode01.ffn:bc01_01656,-,bc01_01656,-,N,744,69.76,0.678,,Polyamine aminopropyltransferase
fasta::barcode01.ffn:bc01_01657,-,bc01_01657,-,N,573,67.19,0.615,,hypothetical protein
fasta::barcode01.ffn:bc01_01658,-,bc01_01658,-,N,687,62.59,0.675,,hypothetical protein
fasta::barcode01.ffn:bc01_01659,-,bc01_01659,-,N,1446,66.18,0.729,,Exodeoxyribonuclease I
fasta::barcode01.ffn:bc01_01660,-,bc01_01660,-,N,1368,67.18,0.783,,Kynurenine 3-monooxygenase
fasta::barcode01.ffn:bc01_01661,-,bc01_01661,-,N,1272,67.92,0.691,,Kynureninase
fasta::barcode01.ffn:bc01_01662,-,bc01_01662,-,N,2130,70.7,0.688,,Fusaric acid resistance protein family protein
fasta::barcode01.ffn:bc01_01663,-,bc01_01663,-,N,531,62.71,0.748,,3-hydroxyanthranilate 34-dioxygenase
fasta::barcode01.ffn:bc01_01664,-,bc01_01664,-,N,663,62.75,0.771,,Carbonic anhydrase 2
fasta::barcode01.ffn:bc01_01665,-,bc01_01665,-,N,639,66.35,0.701,,Protease synthase and sporulation protein PAI 2
fasta::barcode01.ffn:bc01_01666,-,bc01_01666,-,N,336,65.18,0.769,,hypothetical protein
fasta::barcode01.ffn:bc01_01667,-,bc01_01667,-,N,306,65.36,0.573,,hypothetical protein
fasta::barcode01.ffn:bc01_01668,-,bc01_01668,-,N,255,67.06,0.552,,hypothetical protein
fasta::barcode01.ffn:bc01_01669,-,bc01_01669,-,N,1395,64.09,0.791,,Asparagine--tRNA ligase
fasta::barcode01.ffn:bc01_01670,-,bc01_01670,-,N,339,65.78,0.757,,Protein SufA
fasta::barcode01.ffn:bc01_01671,-,bc01_01671,-,N,435,61.61,0.753,,30S ribosomal protein S6
fasta::barcode01.ffn:bc01_01672,-,bc01_01672,-,N,231,57.58,0.707,,30S ribosomal protein S18
fasta::barcode01.ffn:bc01_01673,-,bc01_01673,-,N,450,63.78,0.787,,50S ribosomal protein L9
fasta::barcode01.ffn:bc01_01674,-,bc01_01674,-,N,954,71.8,0.564,,siderophore esterase IroE 
fasta::barcode01.ffn:bc01_01675,-,bc01_01675,-,N,3504,66.98,0.78,,Chromosome partition protein Smc
fasta::barcode01.ffn:bc01_01676,-,bc01_01676,-,N,735,64.35,0.723,,Cell division protein ZipA
fasta::barcode01.ffn:bc01_01677,-,bc01_01677,-,N,1125,69.07,0.717,,Histidinol-phosphate aminotransferase
fasta::barcode01.ffn:bc01_01678,-,bc01_01678,-,N,2502,66.67,0.708,,DNA ligase
fasta::barcode01.ffn:bc01_01679,-,bc01_01679,-,N,975,66.36,0.674,,Elongation factor P--(R)-beta-lysine ligase
fasta::barcode01.ffn:bc01_01680,-,bc01_01680,-,N,687,67.54,0.77,,hypothetical protein
fasta::barcode01.ffn:bc01_01681,-,bc01_01681,-,N,1065,69.11,0.783,,Methylthioribose-1-phosphate isomerase
fasta::barcode01.ffn:bc01_01682,-,bc01_01682,-,N,2700,63.63,0.751,,DNA gyrase subunit A
fasta::barcode01.ffn:bc01_01683,-,bc01_01683,-,N,2472,66.99,0.692,,Outer membrane protein assembly factor BamB
fasta::barcode01.ffn:bc01_01684,-,bc01_01684,-,N,738,63.01,0.647,,hypothetical protein
fasta::barcode01.ffn:bc01_01685,-,bc01_01685,-,N,1668,67.15,0.764,,Urocanate hydratase
fasta::barcode01.ffn:bc01_01686,-,bc01_01686,-,N,843,66.9,0.738,,N-formylglutamate amidohydrolase
fasta::barcode01.ffn:bc01_01687,-,bc01_01687,-,N,1542,69.07,0.712,,Histidine ammonia-lyase
fasta::barcode01.ffn:bc01_01688,-,bc01_01688,-,N,1206,69.49,0.741,,Imidazolonepropionase
fasta::barcode01.ffn:bc01_01689,-,bc01_01689,-,N,1371,69.22,0.668,,8-oxoguanine deaminase
fasta::barcode01.ffn:bc01_01690,-,bc01_01690,-,N,738,67.89,0.648,,HTH-type transcriptional repressor DasR
fasta::barcode01.ffn:bc01_01691,-,bc01_01691,-,N,1005,69.45,0.601,,hypothetical protein
fasta::barcode01.ffn:bc01_01692,-,bc01_01692,-,N,561,67.38,0.655,,Poly(hydroxyalcanoate) granule associated protein (phasin)
fasta::barcode01.ffn:bc01_01693,-,bc01_01693,-,N,276,64.49,0.667,,Putative polyhydroxyalkanoic acid system protein (PHA_gran_rgn)
fasta::barcode01.ffn:bc01_01694,-,bc01_01694,-,N,888,69.14,0.653,,Inner membrane component of T3SS cytoplasmic domain
fasta::barcode01.ffn:bc01_01695,-,bc01_01695,-,N,657,66.51,0.659,,Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
fasta::barcode01.ffn:bc01_01696,-,bc01_01696,-,N,969,63.88,0.694,,Protein-methionine-sulfoxide reductase catalytic subunit MsrP
fasta::barcode01.ffn:bc01_01697,-,bc01_01697,-,N,1086,64.18,0.659,,Phosphoserine aminotransferase
fasta::barcode01.ffn:bc01_01698,-,bc01_01698,-,N,1203,62.26,0.7,,Bifunctional chorismate mutase/prephenate dehydratase
fasta::barcode01.ffn:bc01_01699,-,bc01_01699,-,N,1317,66.97,0.625,,3-phosphoshikimate 1-carboxyvinyltransferase
fasta::barcode01.ffn:bc01_01700,-,bc01_01700,-,N,564,68.26,0.633,,hypothetical protein
fasta::barcode01.ffn:bc01_01701,-,bc01_01701,-,N,657,72.3,0.642,,hypothetical protein
fasta::barcode01.ffn:bc01_01702,-,bc01_01702,-,N,1281,65.11,0.739,,Serine--tRNA ligase
fasta::barcode01.ffn:bc01_01703,-,bc01_01703,-,N,1005,67.46,0.753,,transcriptional regulator PtxR 
fasta::barcode01.ffn:bc01_01704,-,bc01_01704,-,N,90,58.89,0.334,,tRNA-Ser(tga)
fasta::barcode01.ffn:bc01_01705,-,bc01_01705,-,N,1185,67.76,0.66,,putative protein
fasta::barcode01.ffn:bc01_01706,-,bc01_01706,-,N,459,67.54,0.711,,Transcriptional regulator SlyA
